# WAIS Divide WDC06A Core Density, clean version, 0 to 160 m
# Data collected by Daniel J. Breton using MADGE on 3x3x100 cm core sticks
# MADGE paper: www.igsoc.org/journal/55/194/t09J008.pdf
###############################################################################
# This is the CLEAN version of the data, meaning that most core breaks
# and core ends have been REMOVED from this dataset.  This dataset IS NOT
# recommended for accumulation rate studies because the core breaks / ends, 
# even though they appear as low density measurements, still accurately 
# represent additional accumulated mass at the site.
###############################################################################

Depth	Density
68.198	0.83472
68.201	0.83577
68.204	0.83398
68.207	0.83785
68.211	0.8336
68.214	0.82525
68.218	0.80631
68.221	0.81728
68.224	0.80567
68.228	0.83243
68.231	0.84052
68.234	0.81801
68.237	0.83002
68.241	0.83026
68.244	0.82724
68.247	0.82594
68.251	0.83791
68.254	0.81827
68.257	0.81613
68.261	0.82652
68.264	0.83896
68.267	0.81283
68.271	0.79847
68.274	0.80624
68.277	0.79846
68.281	0.81712
68.284	0.82469
68.287	0.81169
68.29	0.82512
68.294	0.81293
68.297	0.8239
68.3	0.82088
68.304	0.81151
68.307	0.81458
68.31	0.81105
68.314	0.81292
68.317	0.8098
68.32	0.80042
68.324	0.81284
68.327	0.81176
68.33	0.81329
68.334	0.81512
68.337	0.79665
68.34	0.81729
68.344	0.81682
68.347	0.82178
68.35	0.81667
68.353	0.81983
68.357	0.82035
68.36	0.80515
68.364	0.81494
68.367	0.7984
68.37	0.81929
68.373	0.81647
68.377	0.80556
68.38	0.82682
68.383	0.81098
68.387	0.81703
68.392	0.83016
68.395	0.84175
68.398	0.84382
68.401	0.82232
68.405	0.81698
68.408	0.82012
68.411	0.80503
68.415	0.80694
68.418	0.78596
68.421	0.7864
68.424	0.79763
68.428	0.80345
68.431	0.80729
68.434	0.8206
68.438	0.80853
68.441	0.79728
68.444	0.81876
68.448	0.82455
68.451	0.8292
68.454	0.83295
68.457	0.80718
68.461	0.80699
68.464	0.81148
68.467	0.81798
68.471	0.81941
68.474	0.81199
68.477	0.80883
68.481	0.82511
68.484	0.84229
68.487	0.83378
68.49	0.83514
68.494	0.82646
68.497	0.81741
68.5	0.80831
68.504	0.8244
68.507	0.80332
68.51	0.81374
68.513	0.84686
68.517	0.84875
68.52	0.84783
68.523	0.86366
68.527	0.81775
68.53	0.81075
68.533	0.80856
68.537	0.81787
68.54	0.81941
68.543	0.82175
68.546	0.82723
68.55	0.82337
68.553	0.82896
68.556	0.82178
68.56	0.82564
68.563	0.82319
68.566	0.82454
68.57	0.84465
68.573	0.82498
68.576	0.81545
68.579	0.8165
68.583	0.81837
68.586	0.79795
68.589	0.81216
68.593	0.82681
68.596	0.81888
68.599	0.82297
68.603	0.80949
68.606	0.82318
68.609	0.82236
68.612	0.82753
68.616	0.85986
68.619	0.84369
68.622	0.83719
68.626	0.83993
68.629	0.8306
68.632	0.82794
68.635	0.8354
68.639	0.82816
68.642	0.82435
68.645	0.8211
68.649	0.82753
68.652	0.82489
68.655	0.82595
68.659	0.84235
68.662	0.81897
68.665	0.81982
68.668	0.81182
68.672	0.81038
68.675	0.80749
68.678	0.81156
68.682	0.80628
68.685	0.8176
68.688	0.81429
68.692	0.80403
68.695	0.80841
68.698	0.81767
68.701	0.78914
68.705	0.81691
68.708	0.80066
68.711	0.79601
68.715	0.79686
68.718	0.84467
68.721	0.7877
68.728	0.79717
68.731	0.83353
68.734	0.81313
68.738	0.78763
68.741	0.78133
68.744	0.81273
68.748	0.82887
68.751	0.8146
68.754	0.81847
68.757	0.81961
68.761	0.81397
68.764	0.81545
68.767	0.8153
68.771	0.81392
68.774	0.80329
68.777	0.80894
68.781	0.80853
68.784	0.8171
68.787	0.81537
68.79	0.8032
68.794	0.81335
68.797	0.80957
68.8	0.81255
68.803	0.8162
68.807	0.82102
68.81	0.82015
68.813	0.8237
68.817	0.82222
68.82	0.82803
68.823	0.81415
68.827	0.80267
68.83	0.81345
68.833	0.80235
68.837	0.79783
68.84	0.79418
68.843	0.8067
68.846	0.82234
68.85	0.80089
68.853	0.835
68.856	0.84522
68.859	0.82511
68.863	0.82094
68.866	0.82859
68.869	0.82428
68.873	0.81626
68.876	0.81436
68.879	0.82315
68.883	0.81844
68.886	0.84264
68.889	0.82413
68.892	0.81513
68.896	0.82738
68.899	0.82405
68.902	0.81491
68.906	0.83372
68.909	0.82806
68.912	0.82591
68.916	0.83036
68.919	0.82551
68.922	0.82887
68.925	0.8394
68.929	0.82853
68.932	0.82747
68.935	0.81997
68.939	0.82458
68.942	0.83047
68.945	0.839
68.948	0.82715
68.952	0.82618
68.955	0.83193
68.958	0.83471
68.962	0.82181
68.965	0.83355
68.968	0.82973
68.972	0.82515
68.975	0.81409
68.978	0.81243
68.981	0.83533
68.985	0.8156
68.988	0.81292
68.991	0.7955
68.995	0.81732
68.998	0.8044
69.001	0.82701
69.004	0.80759
69.008	0.80171
69.011	0.81389
69.014	0.79945
69.018	0.81583
69.021	0.82369
69.024	0.82292
69.028	0.82194
69.031	0.82198
69.034	0.82689
69.037	0.82206
69.041	0.83128
69.044	0.8309
69.047	0.83763
69.051	0.8281
69.054	0.8302
69.057	0.83521
69.061	0.83273
69.064	0.82383
69.067	0.83772
69.07	0.83429
69.074	0.82735
69.077	0.83277
69.08	0.82872
69.084	0.83648
69.087	0.81849
69.09	0.84556
69.094	0.83744
69.097	0.83336
69.1	0.83315
69.103	0.83947
69.107	0.83868
69.11	0.83053
69.113	0.83502
69.117	0.81279
69.12	0.82141
69.123	0.84004
69.126	0.82895
69.13	0.82278
69.133	0.82419
69.136	0.81722
69.14	0.82143
69.143	0.82234
69.146	0.81622
69.15	0.82687
69.153	0.8339
69.156	0.83286
69.159	0.81905
69.163	0.82831
69.166	0.81894
69.169	0.83152
69.173	0.81894
69.176	0.82416
69.179	0.8262
69.183	0.83186
69.186	0.81422
69.189	0.82895
69.192	0.81751
69.196	0.82649
69.199	0.81038
69.202	0.79872
69.206	0.81754
69.209	0.81628
69.212	0.82602
69.216	0.82634
69.219	0.82104
69.222	0.82604
69.225	0.83866
69.229	0.80926
69.232	0.81798
69.235	0.81586
69.239	0.82665
69.242	0.81807
69.245	0.81227
69.248	0.82444
69.252	0.81645
69.255	0.81698
69.258	0.81017
69.262	0.8228
69.265	0.82542
69.268	0.83496
69.272	0.82827
69.275	0.82601
69.278	0.8189
69.281	0.82222
69.285	0.81972
69.288	0.81941
69.291	0.81804
69.294	0.81529
69.298	0.80925
69.301	0.80656
69.304	0.80586
69.308	0.82472
69.311	0.84283
69.314	0.84109
69.318	0.8444
69.321	0.83473
69.324	0.82748
69.328	0.8421
69.331	0.84681
69.334	0.8431
69.341	0.79811
69.344	0.81223
69.347	0.82011
69.351	0.83261
69.354	0.82577
69.357	0.84211
69.361	0.80351
69.364	0.80438
69.367	0.80936
69.37	0.8075
69.374	0.82583
69.377	0.82045
69.38	0.82278
69.383	0.8202
69.387	0.8278
69.39	0.82332
69.393	0.80445
69.397	0.81581
69.4	0.82061
69.402	0.81533
69.405	0.83161
69.408	0.84399
69.411	0.84627
69.415	0.82784
69.418	0.82578
69.421	0.83501
69.425	0.83722
69.428	0.83282
69.431	0.83971
69.434	0.8293
69.438	0.84945
69.441	0.84618
69.444	0.8418
69.448	0.84837
69.451	0.8368
69.454	0.8248
69.457	0.82826
69.461	0.82624
69.464	0.82192
69.467	0.82744
69.471	0.81554
69.474	0.81865
69.477	0.82719
69.48	0.82557
69.484	0.8302
69.487	0.81331
69.49	0.82954
69.493	0.83072
69.497	0.84643
69.5	0.83677
69.503	0.83165
69.507	0.82067
69.51	0.80645
69.513	0.81968
69.516	0.8207
69.52	0.80145
69.523	0.8207
69.526	0.80764
69.53	0.81254
69.533	0.8123
69.536	0.81469
69.54	0.80579
69.543	0.81624
69.546	0.80954
69.549	0.81115
69.553	0.80734
69.556	0.81712
69.559	0.81878
69.562	0.81531
69.566	0.81066
69.569	0.83435
69.572	0.83147
69.576	0.83631
69.579	0.83129
69.582	0.82691
69.585	0.83542
69.589	0.83015
69.592	0.83947
69.595	0.83599
69.599	0.84191
69.602	0.84278
69.605	0.84172
69.608	0.82258
69.612	0.81904
69.615	0.83757
69.618	0.8185
69.622	0.8322
69.625	0.83766
69.628	0.83073
69.631	0.84073
69.635	0.83056
69.638	0.82591
69.641	0.84361
69.645	0.8283
69.648	0.82877
69.651	0.8073
69.654	0.80371
69.658	0.81682
69.661	0.85669
69.664	0.84464
69.668	0.83289
69.671	0.83792
69.674	0.83988
69.677	0.82563
69.681	0.82898
69.684	0.8426
69.687	0.83415
69.691	0.84355
69.694	0.83385
69.697	0.83456
69.7	0.83251
69.704	0.83583
69.707	0.8348
69.71	0.8484
69.713	0.8437
69.717	0.83489
69.72	0.84688
69.723	0.8397
69.727	0.84075
69.73	0.82452
69.733	0.83951
69.737	0.84218
69.74	0.84139
69.743	0.8323
69.746	0.81684
69.75	0.82174
69.753	0.82588
69.756	0.81835
69.76	0.81526
69.763	0.8123
69.766	0.79855
69.769	0.82321
69.773	0.8427
69.776	0.83268
69.779	0.82692
69.782	0.83719
69.786	0.82468
69.789	0.82856
69.792	0.85168
69.796	0.85018
69.799	0.84541
69.802	0.85519
69.805	0.85014
69.809	0.84295
69.812	0.86029
69.815	0.84971
69.819	0.82844
69.822	0.82615
69.825	0.83205
69.829	0.82916
69.832	0.82991
69.835	0.82066
69.838	0.81593
69.842	0.82125
69.845	0.81729
69.848	0.82296
69.852	0.81414
69.855	0.8122
69.858	0.80939
69.861	0.82084
69.865	0.81804
69.868	0.82101
69.871	0.8349
69.874	0.81611
69.878	0.80956
69.881	0.84251
69.884	0.82573
69.888	0.84672
69.891	0.84232
69.894	0.82766
69.897	0.83723
69.901	0.8132
69.904	0.82438
69.907	0.80681
69.911	0.81343
69.914	0.80318
69.917	0.82805
69.92	0.83303
69.924	0.8356
69.927	0.84153
69.93	0.82021
69.933	0.83137
69.937	0.82378
69.94	0.82843
69.943	0.82944
69.947	0.82898
69.95	0.84955
69.953	0.82837
69.957	0.81594
69.96	0.84145
69.963	0.81857
69.966	0.82454
69.97	0.81669
69.973	0.81965
69.976	0.82227
69.98	0.81497
69.983	0.83437
69.986	0.82334
69.989	0.85271
69.993	0.82988
69.996	0.82146
69.999	0.83401
70.002	0.81795
70.006	0.84987
70.009	0.82824
70.012	0.8206
70.019	0.82272
70.022	0.82226
70.025	0.83376
70.029	0.81793
70.032	0.81955
70.035	0.82003
70.039	0.81721
70.042	0.81348
70.045	0.82376
70.049	0.82139
70.052	0.81136
70.055	0.82016
70.058	0.825
70.062	0.81993
70.065	0.81724
70.068	0.80907
70.072	0.82427
70.075	0.81754
70.078	0.82007
70.081	0.80784
70.085	0.8233
70.088	0.83016
70.091	0.8326
70.094	0.82598
70.098	0.82026
70.101	0.8301
70.104	0.82185
70.108	0.85127
70.111	0.86791
70.114	0.85778
70.117	0.83821
70.121	0.85091
70.124	0.83672
70.127	0.83307
70.131	0.82703
70.134	0.82629
70.137	0.81281
70.14	0.83658
70.144	0.83547
70.147	0.84483
70.15	0.85134
70.154	0.84092
70.157	0.83366
70.16	0.83979
70.163	0.83415
70.167	0.81551
70.17	0.84157
70.173	0.83665
70.177	0.83914
70.18	0.83853
70.183	0.83771
70.186	0.83195
70.19	0.83188
70.193	0.83203
70.196	0.82736
70.2	0.8473
70.203	0.83818
70.206	0.83868
70.209	0.8333
70.213	0.83692
70.216	0.82622
70.219	0.82908
70.222	0.8199
70.226	0.82034
70.229	0.82028
70.232	0.82617
70.236	0.80398
70.239	0.80503
70.242	0.80674
70.246	0.8044
70.249	0.82773
70.252	0.81434
70.255	0.81846
70.259	0.80931
70.262	0.82665
70.265	0.80895
70.269	0.81608
70.272	0.82945
70.275	0.81679
70.278	0.81263
70.282	0.82234
70.285	0.81928
70.288	0.84309
70.291	0.81171
70.295	0.82179
70.298	0.81636
70.301	0.82445
70.305	0.81458
70.308	0.82029
70.311	0.82021
70.314	0.81341
70.318	0.8247
70.321	0.81715
70.324	0.81344
70.328	0.81799
70.331	0.81264
70.334	0.81517
70.338	0.81145
70.341	0.80911
70.344	0.81396
70.347	0.824
70.351	0.822
70.354	0.81126
70.357	0.81847
70.36	0.82351
70.364	0.82749
70.367	0.8095
70.37	0.79943
70.374	0.80771
70.377	0.80898
70.38	0.80538
70.383	0.79473
70.387	0.81452
70.39	0.81586
70.392	0.79876
70.395	0.83731
70.398	0.82911
70.401	0.83337
70.405	0.82222
70.408	0.82223
70.411	0.82389
70.415	0.8389
70.418	0.82438
70.421	0.8399
70.425	0.81878
70.428	0.82973
70.431	0.82681
70.434	0.83417
70.438	0.83534
70.441	0.83487
70.444	0.82422
70.448	0.82475
70.451	0.83953
70.454	0.8324
70.457	0.83829
70.461	0.82994
70.464	0.86296
70.467	0.82204
70.471	0.82365
70.474	0.82293
70.477	0.82862
70.481	0.81754
70.484	0.82703
70.487	0.813
70.49	0.83871
70.494	0.82928
70.497	0.83262
70.5	0.82922
70.504	0.82693
70.507	0.82161
70.51	0.83098
70.514	0.82509
70.517	0.81658
70.52	0.81579
70.523	0.80907
70.527	0.80562
70.53	0.81731
70.533	0.80673
70.537	0.81469
70.54	0.81711
70.543	0.80982
70.546	0.81969
70.55	0.80583
70.553	0.8191
70.556	0.80986
70.56	0.84922
70.563	0.81304
70.566	0.83139
70.57	0.81725
70.573	0.81639
70.576	0.81871
70.579	0.81825
70.583	0.81794
70.586	0.82502
70.589	0.81766
70.593	0.83239
70.596	0.84544
70.599	0.83689
70.603	0.829
70.606	0.8246
70.609	0.83215
70.612	0.82565
70.616	0.83303
70.619	0.82972
70.622	0.83711
70.626	0.85341
70.629	0.8571
70.632	0.8481
70.635	0.87505
70.639	0.83941
70.642	0.83692
70.645	0.82043
70.649	0.83071
70.652	0.83155
70.655	0.83653
70.659	0.82988
70.662	0.83731
70.665	0.80907
70.668	0.82396
70.672	0.83084
70.675	0.82613
70.678	0.82401
70.682	0.83804
70.685	0.82613
70.688	0.83282
70.692	0.80559
70.695	0.82986
70.698	0.82081
70.701	0.83259
70.705	0.84329
70.708	0.8228
70.711	0.82661
70.715	0.83207
70.718	0.83521
70.721	0.82547
70.725	0.83983
70.728	0.8234
70.731	0.824
70.734	0.82474
70.738	0.83628
70.741	0.84257
70.744	0.83031
70.748	0.83565
70.751	0.83338
70.754	0.83581
70.757	0.84238
70.761	0.84541
70.764	0.84994
70.767	0.8181
70.771	0.81335
70.774	0.81901
70.777	0.83054
70.781	0.8126
70.784	0.81545
70.787	0.81464
70.79	0.81195
70.794	0.81933
70.797	0.81046
70.8	0.80722
70.804	0.81751
70.807	0.80802
70.81	0.82974
70.814	0.8259
70.817	0.82525
70.82	0.83103
70.823	0.82034
70.827	0.82776
70.83	0.8257
70.833	0.81755
70.837	0.81897
70.84	0.82688
70.843	0.81917
70.847	0.84145
70.85	0.83569
70.853	0.82355
70.856	0.83624
70.86	0.8403
70.863	0.84108
70.866	0.85016
70.87	0.86358
70.873	0.84656
70.876	0.83644
70.879	0.82982
70.883	0.83866
70.886	0.83783
70.889	0.85764
70.893	0.83432
70.896	0.83505
70.899	0.84076
70.903	0.84046
70.906	0.83849
70.909	0.83413
70.912	0.83012
70.919	0.83088
70.922	0.83871
70.926	0.82956
70.929	0.84188
70.932	0.82569
70.936	0.82753
70.939	0.81927
70.942	0.83924
70.945	0.83062
70.949	0.83685
70.952	0.82922
70.955	0.8392
70.959	0.82969
70.962	0.83237
70.965	0.82884
70.969	0.81854
70.972	0.83754
70.975	0.83572
70.978	0.83703
70.982	0.82545
70.985	0.8314
70.988	0.82126
70.992	0.84575
70.995	0.83376
70.998	0.83248
71.001	0.83383
71.005	0.83479
71.008	0.829
71.011	0.84114
71.015	0.82732
71.018	0.812
71.021	0.82247
71.025	0.81463
71.028	0.82426
71.031	0.82285
71.034	0.82067
71.038	0.81876
71.041	0.83168
71.044	0.81559
71.048	0.83483
71.051	0.81726
71.054	0.82216
71.058	0.81489
71.061	0.8336
71.064	0.82439
71.067	0.82189
71.071	0.81688
71.074	0.81968
71.077	0.81867
71.081	0.82002
71.084	0.81391
71.087	0.82364
71.091	0.82016
71.094	0.8366
71.097	0.841
71.1	0.82791
71.104	0.83112
71.107	0.83932
71.11	0.82597
71.114	0.83568
71.117	0.85096
71.12	0.82762
71.123	0.85482
71.127	0.8432
71.13	0.83059
71.133	0.85013
71.137	0.84327
71.14	0.85125
71.143	0.84088
71.147	0.8535
71.15	0.83281
71.156	0.83304
71.16	0.84348
71.163	0.8437
71.166	0.85441
71.17	0.84226
71.173	0.83934
71.176	0.84343
71.18	0.83401
71.183	0.8441
71.186	0.83479
71.189	0.83716
71.193	0.83196
71.196	0.81348
71.199	0.81099
71.203	0.81476
71.206	0.82063
71.209	0.81796
71.212	0.81075
71.216	0.85791
71.219	0.82869
71.222	0.80985
71.226	0.82273
71.229	0.81564
71.232	0.81949
71.236	0.81436
71.239	0.82813
71.242	0.814
71.245	0.81622
71.249	0.8204
71.252	0.81393
71.255	0.84519
71.259	0.81099
71.262	0.81507
71.265	0.81602
71.269	0.82239
71.272	0.8126
71.275	0.80975
71.278	0.81585
71.282	0.82931
71.285	0.83622
71.288	0.82614
71.291	0.8238
71.295	0.83273
71.298	0.83642
71.301	0.84129
71.305	0.84362
71.308	0.83891
71.311	0.83526
71.315	0.83697
71.318	0.839
71.321	0.82475
71.325	0.8387
71.328	0.84879
71.331	0.84966
71.334	0.83346
71.338	0.83865
71.341	0.836
71.344	0.83313
71.348	0.83267
71.351	0.83736
71.354	0.83937
71.358	0.8495
71.361	0.84047
71.364	0.83659
71.367	0.84653
71.371	0.84078
71.374	0.84502
71.377	0.8481
71.381	0.84211
71.384	0.83725
71.387	0.84072
71.39	0.84138
71.394	0.83081
71.397	0.84267
71.4	0.82932
71.404	0.82425
71.407	0.8305
71.41	0.83582
71.413	0.82404
71.417	0.80768
71.42	0.81694
71.423	0.82775
71.427	0.84367
71.443	0.83946
71.447	0.83541
71.45	0.8275
71.453	0.81537
71.457	0.82079
71.46	0.83922
71.463	0.83641
71.466	0.83222
71.47	0.83544
71.473	0.81752
71.476	0.83321
71.48	0.82998
71.483	0.83944
71.486	0.8307
71.489	0.82731
71.493	0.83896
71.496	0.84256
71.499	0.84879
71.503	0.81854
71.506	0.82551
71.509	0.82404
71.513	0.81482
71.516	0.81836
71.519	0.81245
71.522	0.82567
71.526	0.83031
71.529	0.848
71.532	0.80912
71.535	0.80642
71.539	0.83747
71.542	0.84102
71.545	0.83363
71.549	0.83599
71.552	0.83745
71.555	0.83254
71.559	0.83424
71.562	0.82679
71.565	0.83632
71.569	0.81992
71.572	0.838
71.575	0.83298
71.578	0.83931
71.582	0.8403
71.585	0.82983
71.588	0.83642
71.592	0.84218
71.595	0.8352
71.598	0.83258
71.601	0.84083
71.605	0.83857
71.608	0.83301
71.611	0.83503
71.615	0.83038
71.618	0.82866
71.621	0.83442
71.624	0.82663
71.628	0.83953
71.631	0.8281
71.634	0.83158
71.638	0.85479
71.641	0.82798
71.644	0.83981
71.648	0.82339
71.651	0.80835
71.654	0.83446
71.657	0.83836
71.661	0.84173
71.664	0.8281
71.667	0.82144
71.671	0.83744
71.674	0.83522
71.677	0.83266
71.68	0.81826
71.684	0.82896
71.687	0.81454
71.69	0.83729
71.694	0.84611
71.697	0.83278
71.7	0.84416
71.704	0.83914
71.707	0.83781
71.71	0.8538
71.713	0.85955
71.717	0.85964
71.72	0.8487
71.723	0.84699
71.727	0.84582
71.73	0.84534
71.733	0.84756
71.737	0.85268
71.74	0.84454
71.743	0.83741
71.746	0.84456
71.75	0.83426
71.753	0.85015
71.756	0.8346
71.76	0.82979
71.763	0.81529
71.766	0.80506
71.769	0.82398
71.773	0.81152
71.776	0.80929
71.779	0.80437
71.783	0.81428
71.786	0.81692
71.789	0.80679
71.793	0.8086
71.796	0.82997
71.799	0.82923
71.802	0.83791
71.806	0.8529
71.809	0.84706
71.812	0.84821
71.816	0.84385
71.819	0.8223
71.822	0.81111
71.826	0.81658
71.829	0.82084
71.832	0.82011
71.835	0.83674
71.839	0.8283
71.842	0.8341
71.845	0.82838
71.849	0.83341
71.852	0.8272
71.855	0.82857
71.858	0.84265
71.862	0.85758
71.865	0.83677
71.868	0.84484
71.872	0.84449
71.875	0.84562
71.878	0.85132
71.882	0.84417
71.885	0.8482
71.888	0.85248
71.891	0.84067
71.895	0.83973
71.898	0.84465
71.901	0.84924
71.905	0.85149
71.908	0.84382
71.911	0.83852
71.914	0.8419
71.918	0.84843
71.921	0.85061
71.924	0.84849
71.928	0.86052
71.931	0.84878
71.934	0.85023
71.938	0.86574
71.941	0.85641
71.944	0.82906
71.947	0.83097
71.951	0.82647
71.954	0.83393
71.957	0.82126
71.961	0.81085
71.964	0.82052
71.967	0.81993
71.97	0.81557
71.974	0.82241
71.977	0.80479
71.98	0.8207
71.984	0.82189
71.987	0.81998
71.99	0.84095
71.993	0.85826
71.997	0.84193
72	0.84477
72.003	0.83896
72.007	0.83883
72.01	0.83016
72.013	0.83339
72.017	0.8359
72.02	0.83727
72.023	0.8309
72.026	0.82501
72.03	0.81883
72.033	0.82972
72.036	0.83848
72.04	0.83133
72.043	0.84432
72.046	0.83429
72.049	0.8367
72.053	0.83473
72.056	0.83677
72.059	0.84197
72.063	0.83659
72.066	0.83495
72.069	0.8371
72.073	0.8384
72.076	0.83706
72.079	0.84395
72.082	0.83018
72.086	0.83515
72.089	0.8328
72.092	0.83637
72.096	0.83704
72.099	0.83839
72.102	0.84055
72.106	0.83924
72.109	0.83775
72.112	0.83055
72.115	0.8493
72.119	0.83967
72.122	0.83281
72.125	0.8408
72.129	0.84389
72.132	0.85323
72.135	0.84318
72.138	0.84476
72.142	0.84348
72.145	0.84743
72.148	0.84874
72.152	0.85584
72.155	0.85023
72.158	0.85023
72.162	0.84844
72.165	0.84753
72.168	0.83598
72.171	0.83805
72.175	0.83772
72.178	0.82011
72.181	0.84301
72.185	0.83873
72.188	0.82168
72.191	0.81531
72.195	0.8192
72.198	0.81746
72.201	0.84681
72.204	0.84194
72.208	0.81273
72.211	0.81787
72.214	0.81184
72.218	0.82309
72.221	0.81811
72.224	0.83654
72.227	0.83258
72.231	0.82125
72.234	0.83407
72.237	0.82865
72.241	0.83228
72.244	0.83556
72.247	0.83049
72.251	0.838
72.254	0.83897
72.257	0.82519
72.26	0.81437
72.264	0.82173
72.267	0.81467
72.27	0.81819
72.274	0.8262
72.277	0.82572
72.28	0.82336
72.283	0.82169
72.287	0.81795
72.29	0.81818
72.293	0.82995
72.297	0.82532
72.3	0.8421
72.303	0.82698
72.306	0.83325
72.31	0.83333
72.313	0.8349
72.316	0.83115
72.32	0.83094
72.323	0.83034
72.326	0.84849
72.33	0.83454
72.333	0.8388
72.336	0.82683
72.34	0.83103
72.343	0.82545
72.346	0.83285
72.349	0.83757
72.353	0.84248
72.356	0.83938
72.359	0.84338
72.362	0.85319
72.366	0.84048
72.369	0.84129
72.372	0.8483
72.376	0.84938
72.379	0.83304
72.382	0.83666
72.386	0.84062
72.389	0.8309
72.392	0.84398
72.395	0.83786
72.399	0.84192
72.402	0.84971
72.405	0.8437
72.409	0.81959
72.412	0.81506
72.415	0.82488
72.418	0.80826
72.422	0.82679
72.425	0.81909
72.428	0.82052
72.432	0.8121
72.435	0.8302
72.436	0.8302
72.437	0.8302
72.438	0.83021
72.439	0.83021
72.44	0.83021
72.441	0.83021
72.442	0.83022
72.443	0.83022
72.444	0.83022
72.445	0.83022
72.446	0.83023
72.447	0.83023
72.448	0.83023
72.449	0.83024
72.45	0.83024
72.451	0.83024
72.452	0.83024
72.453	0.83025
72.454	0.83025
72.455	0.83025
72.456	0.83025
72.457	0.83026
72.458	0.83026
72.459	0.83026
72.46	0.83027
72.461	0.83027
72.462	0.83027
72.463	0.83027
72.464	0.83028
72.465	0.83028
72.466	0.83028
72.467	0.83029
72.468	0.83029
72.469	0.83029
72.47	0.83029
72.471	0.8303
72.472	0.8303
72.473	0.8303
72.474	0.8303
72.475	0.83031
72.476	0.83031
72.477	0.83031
72.478	0.83032
72.479	0.83032
72.48	0.83032
72.481	0.83032
72.482	0.83033
72.483	0.83033
72.484	0.83033
72.485	0.83033
72.486	0.83034
72.487	0.83034
72.488	0.83034
72.489	0.83034
72.49	0.83035
72.491	0.83035
72.492	0.83035
72.493	0.83035
72.494	0.83036
72.495	0.83036
72.496	0.83036
72.497	0.83037
72.498	0.83037
72.499	0.83037
72.5	0.83037
72.501	0.83487
72.502	0.83532
72.503	0.83488
72.504	0.83442
72.505	0.83444
72.506	0.83086
72.507	0.83473
72.508	0.83595
72.509	0.83295
72.51	0.82944
72.511	0.83017
72.512	0.82612
72.513	0.82437
72.514	0.83287
72.515	0.82984
72.516	0.82559
72.517	0.82596
72.518	0.82857
72.519	0.82606
72.52	0.82595
72.521	0.82873
72.522	0.83018
72.523	0.82681
72.524	0.8277
72.525	0.82626
72.526	0.82836
72.527	0.82659
72.528	0.82905
72.529	0.83176
72.53	0.83257
72.531	0.84726
72.532	0.83066
72.533	0.83071
72.534	0.83442
72.535	0.83506
72.536	0.83438
72.537	0.83579
72.538	0.83495
72.539	0.83637
72.54	0.83669
72.541	0.83181
72.542	0.83044
72.543	0.83198
72.544	0.83112
72.545	0.83441
72.546	0.83576
72.547	0.83357
72.548	0.83532
72.549	0.83526
72.55	0.83324
72.551	0.82972
72.552	0.83429
72.553	0.8337
72.554	0.83496
72.555	0.83607
72.556	0.83447
72.557	0.8362
72.558	0.83431
72.559	0.83497
72.56	0.83301
72.561	0.83205
72.562	0.83324
72.563	0.83207
72.564	0.83286
72.565	0.83191
72.566	0.83598
72.567	0.83186
72.568	0.82621
72.569	0.82855
72.57	0.8284
72.571	0.82861
72.572	0.83057
72.573	0.83054
72.574	0.84266
72.575	0.83657
72.576	0.83402
72.577	0.8339
72.578	0.83184
72.579	0.83151
72.58	0.8303
72.581	0.83115
72.582	0.83751
72.583	0.84165
72.584	0.848
72.585	0.85022
72.586	0.84479
72.587	0.83775
72.588	0.83877
72.589	0.84108
72.59	0.84086
72.591	0.83885
72.592	0.84128
72.593	0.84074
72.594	0.84096
72.595	0.84428
72.596	0.83845
72.597	0.83804
72.598	0.83801
72.599	0.8367
72.6	0.84133
72.601	0.84435
72.602	0.83938
72.603	0.83944
72.604	0.84235
72.605	0.83854
72.606	0.84158
72.607	0.8425
72.608	0.84072
72.609	0.84142
72.61	0.8431
72.611	0.84357
72.612	0.84324
72.613	0.8398
72.614	0.84311
72.615	0.8427
72.616	0.84026
72.617	0.84176
72.618	0.84227
72.619	0.8441
72.62	0.84545
72.621	0.84494
72.622	0.84596
72.623	0.84117
72.624	0.84254
72.625	0.84346
72.626	0.84169
72.627	0.84366
72.628	0.84327
72.629	0.84325
72.63	0.84304
72.631	0.84263
72.632	0.84286
72.633	0.84203
72.634	0.84204
72.635	0.84171
72.636	0.84296
72.637	0.84488
72.638	0.84503
72.639	0.8436
72.64	0.83855
72.641	0.84123
72.642	0.83737
72.643	0.84007
72.644	0.8386
72.645	0.83828
72.646	0.84173
72.647	0.83964
72.648	0.839
72.649	0.84205
72.65	0.8402
72.651	0.8342
72.652	0.83401
72.653	0.83092
72.654	0.8297
72.655	0.83287
72.656	0.83043
72.657	0.83098
72.658	0.8314
72.659	0.83029
72.66	0.82569
72.661	0.82578
72.662	0.82774
72.663	0.82687
72.664	0.82565
72.665	0.83015
72.666	0.82642
72.667	0.82641
72.668	0.83205
72.669	0.83029
72.67	0.82826
72.671	0.83674
72.672	0.83604
72.673	0.83733
72.674	0.8392
